ms,MemFree,Buffers,Cached,Active,Inactive,SwapFree,pgpgin,pgpgout,pgalloc_dma,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,Disk_Read,Disk_Write,Net_Sent,Net_Received,Tcp_Listen,Tcp_Established,Tcp_Syn,Tcp_TimeWait,Tcp_Close,nr_active_file,nr_inactive_file
1778176746923,2512576512,61665280,813740032,291971072,943366144,1073737728,854647,49823,6,6094031,54530,0,3916904,3469,875159040,51018752,5659620,2216166,9,2,0,0,0,70401,125101
1778176747219,2512576512,61665280,813740032,291971072,943366144,1073737728,854647,49823,6,6095691,54530,0,3916904,3469,875159040,51018752,5659936,2216206,9,2,0,0,0,70401,125101
1778176747514,2512576512,61665280,813740032,291971072,943366144,1073737728,854647,49823,6,6097350,54530,0,3916904,3469,875159040,51018752,5660808,2217088,9,2,0,0,0,70401,125101
1778176747810,2512576512,61665280,813740032,291971072,943366144,1073737728,854647,49823,6,6099007,54530,0,3916904,3469,875159040,51018752,5661222,2217300,9,2,0,0,0,70401,125101
1778176748101,2512576512,61665280,813740032,291971072,943366144,1073737728,854647,49823,6,6100663,54530,0,3916904,3469,875159040,51018752,5661420,2217340,9,2,0,0,0,70401,125101
1778176748398,2512576512,61665280,813740032,291971072,943366144,1073737728,854647,49823,6,6102320,54530,0,3916904,3469,875159040,51018752,5661688,2217426,9,2,0,0,0,70401,125101
1778176748696,2512576512,61665280,813740032,291971072,943366144,1073737728,854647,49823,6,6103981,54530,0,3916905,3469,875159040,51018752,5662618,2218210,9,2,0,0,0,70401,125101
1778176748993,2512576512,61665280,813744128,291971072,943366144,1073737728,854647,49823,6,6105653,54530,0,3916905,3469,875159040,51018752,5662816,2218250,9,2,0,0,0,70401,125101
1778176749290,2512576512,61665280,813744128,291971072,943366144,1073737728,854647,49823,6,6107309,54530,0,3916905,3469,875159040,51018752,5663084,2218336,9,2,0,0,0,70401,125101
1778176749586,2512576512,61665280,813744128,291971072,943366144,1073737728,854647,49823,6,6108969,54530,0,3916905,3469,875159040,51018752,5664066,2220040,9,2,0,0,0,70401,125101
1778176749883,2512576512,61665280,813744128,291971072,943366144,1073737728,854647,49823,6,6110625,54530,0,3916905,3469,875159040,51018752,5667444,2222236,9,2,0,0,0,70401,125101
1778176750179,2512576512,61665280,813744128,291971072,943366144,1073737728,854647,49823,6,6112283,54530,0,3916905,3469,875159040,51018752,5667744,2222452,9,2,0,0,0,70401,125101
1778176750477,2512576512,61665280,813744128,291971072,943366144,1073737728,854647,49839,6,6113946,54530,0,3916905,3469,875159040,51072000,5668702,2223078,9,2,0,0,0,70401,125101
1778176750775,2512576512,61673472,813752320,291971072,943386624,1073737728,854647,49875,6,6115603,54530,0,3916906,3469,875159040,51072000,5669116,2223330,9,2,0,0,0,70401,125105
1778176751066,2512576512,61673472,813752320,291971072,943386624,1073737728,854647,49875,6,6117259,54530,0,3916906,3469,875159040,51072000,5669314,2223370,9,2,0,0,0,70401,125105
1778176751363,2512576512,61673472,813752320,291971072,943386624,1073737728,854647,49875,6,6118917,54530,0,3916906,3469,875159040,51072000,5669582,2223456,9,2,0,0,0,70401,125105
1778176751660,2512576512,61673472,813760512,291971072,943386624,1073737728,854647,49875,6,6120577,54530,0,3916906,3469,875159040,51072000,5670470,2224216,9,2,0,0,0,70401,125105
1778176751956,2512576512,61673472,813760512,291971072,943386624,1073737728,854647,49907,6,6122235,54530,0,3916906,3469,875159040,51104768,5670668,2224256,9,2,0,0,0,70401,125105
1778176752249,2512576512,61673472,813760512,291971072,943386624,1073737728,854647,49907,6,6123891,54530,0,3916906,3469,875159040,51104768,5670866,2224296,9,2,0,0,0,70401,125105
1778176752544,2512576512,61673472,813760512,291971072,943386624,1073737728,854647,49907,6,6125552,54530,0,3916906,3469,875159040,51104768,5671918,2226050,9,2,0,0,0,70401,125105
1778176752840,2512576512,61673472,813764608,291979264,943431680,1073737728,854647,49907,6,6127210,54530,0,3916906,3469,875159040,51104768,5673816,2227766,9,2,0,0,0,70403,125114
1778176753136,2512576512,61673472,813764608,291979264,943431680,1073737728,854647,49907,6,6128868,54530,0,3916906,3469,875159040,51104768,5675596,2228422,9,2,0,0,0,70403,125114
1778176753433,2512576512,61673472,813764608,291979264,943431680,1073737728,854647,49907,6,6130527,54530,0,3916906,3469,875159040,51104768,5675982,2228508,9,2,0,0,0,70403,125114
1778176753728,2512576512,61673472,813764608,291979264,943431680,1073737728,854647,49907,6,6132190,54530,0,3916907,3469,875159040,51104768,5676968,2229344,9,2,0,0,0,70403,125114
1778176754024,2512576512,61673472,813764608,291979264,943431680,1073737728,854647,49907,6,6133847,54530,0,3916907,3469,875159040,51104768,5677166,2229384,9,2,0,0,0,70403,125114
1778176754319,2512576512,61673472,813764608,291979264,943431680,1073737728,854647,49907,6,6135505,54530,0,3916907,3469,875159040,51104768,5677536,2229646,9,2,0,0,0,70403,125114
1778176754616,2512576512,61673472,813764608,291979264,943431680,1073737728,854647,49907,6,6137165,54530,0,3916907,3469,875159040,51104768,5678306,2230230,9,2,0,0,0,70403,125114
1778176754911,2512576512,61673472,813768704,291979264,943431680,1073737728,854647,49907,6,6138838,54530,0,3916907,3469,875159040,51104768,5678520,2230270,9,2,0,0,0,70403,125114
1778176755203,2512576512,61673472,813768704,291979264,943431680,1073737728,854647,49907,6,6140495,54530,0,3916907,3469,875159040,51104768,5678734,2230310,9,2,0,0,0,70403,125114
1778176755499,2512576512,61673472,813768704,291979264,943431680,1073737728,854647,49907,6,6142156,54530,0,3916907,3469,875159040,51104768,5679590,2231904,9,2,0,0,0,70403,125114
1778176755796,2512576512,61681664,813760512,291979264,943431680,1073737728,854647,49951,6,6143816,54530,0,3916907,3469,875159040,51149824,5680118,2233204,9,2,0,0,0,70403,125114
1778176756092,2512576512,61681664,813760512,291979264,943431680,1073737728,854647,49951,6,6145476,54530,0,3916907,3469,875159040,51149824,5683480,2234476,9,2,0,0,0,70403,125114
1778176756388,2512576512,61681664,813760512,291979264,943431680,1073737728,854647,49951,6,6147133,54530,0,3916907,3469,875159040,51149824,5683748,2234562,9,2,0,0,0,70403,125114
1778176756684,2512576512,61681664,813760512,291979264,943431680,1073737728,854647,49951,6,6148799,54530,0,3916907,3469,875159040,51149824,5684836,2235358,9,2,0,0,0,70403,125114
1778176756980,2512576512,61681664,813772800,291979264,943439872,1073737728,854647,49971,6,6150457,54530,0,3916907,3469,875159040,51170304,5685136,2235574,9,2,0,0,0,70403,125116
1778176757275,2512576512,61681664,813772800,291979264,943439872,1073737728,854647,49971,6,6152115,54530,0,3916907,3469,875159040,51170304,5685334,2235614,9,2,0,0,0,70403,125116
1778176757572,2512576512,61681664,813772800,291979264,943439872,1073737728,854647,49971,6,6153774,54530,0,3916907,3469,875159040,51170304,5686120,2236284,9,2,0,0,0,70403,125116
1778176757869,2512576512,61681664,813772800,291979264,943439872,1073737728,854647,49971,6,6155430,54530,0,3916907,3469,875159040,51170304,5686334,2236324,9,2,0,0,0,70403,125116
1778176758164,2512576512,61681664,813772800,291979264,943439872,1073737728,854647,49971,6,6157089,54530,0,3916907,3469,875159040,51170304,5686532,2236364,9,2,0,0,0,70403,125116
1778176758459,2512576512,61681664,813772800,291979264,943439872,1073737728,854647,49971,6,6158749,54530,0,3916907,3469,875159040,51170304,5687474,2238094,9,2,0,0,0,70403,125116
1778176758751,2512576512,61681664,813776896,291979264,943439872,1073737728,854647,49971,6,6160407,54530,0,3916907,3469,875159040,51170304,5687900,2239258,9,2,0,0,0,70403,125116
1778176759043,2512576512,61681664,813776896,291979264,943439872,1073737728,854647,49971,6,6162066,54530,0,3916907,3469,875159040,51170304,5691262,2240530,9,2,0,0,0,70403,125116
1778176759339,2512576512,61681664,813776896,291979264,943439872,1073737728,854647,49971,6,6163726,54530,0,3916907,3469,875159040,51170304,5691578,2240656,9,2,0,0,0,70403,125116
1778176759635,2512576512,61681664,813776896,291979264,943439872,1073737728,854647,49971,6,6165386,54530,0,3916907,3469,875159040,51170304,5692650,2241588,9,2,0,0,0,70403,125116
1778176759931,2512576512,61681664,813780992,291979264,943439872,1073737728,854647,49971,6,6167044,54530,0,3916907,3469,875159040,51170304,5692864,2241628,9,2,0,0,0,70403,125116
1778176760227,2512576512,61681664,813780992,291979264,943439872,1073737728,854647,49971,6,6168702,54530,0,3916907,3469,875159040,51170304,5693062,2241668,9,2,0,0,0,70403,125116
1778176760523,2512576512,61681664,813780992,291979264,943439872,1073737728,854647,49971,6,6170362,54530,0,3916907,3469,875159040,51170304,5693848,2242338,9,2,0,0,0,70403,125116
1778176760819,2512576512,61689856,813772800,291979264,943439872,1073737728,854647,49999,6,6172021,54530,0,3916907,3469,875159040,51198976,5694062,2242378,9,2,0,0,0,70403,125116
1778176761115,2512576512,61689856,813785088,291979264,943439872,1073737728,854647,49999,6,6173694,54530,0,3916907,3469,875159040,51198976,5694362,2242554,9,2,0,0,0,70403,125116
1778176761411,2512576512,61689856,813785088,291979264,943439872,1073737728,854647,49999,6,6175351,54530,0,3916908,3469,875159040,51198976,5694630,2242640,9,2,0,0,0,70403,125116
1778176761708,2512576512,61689856,813785088,291979264,943439872,1073737728,854647,49999,6,6177012,54530,0,3916909,3469,875159040,51198976,5695628,2244348,9,2,0,0,0,70403,125116
1778176762005,2512576512,61689856,813789184,291979264,943439872,1073737728,854647,49999,6,6178669,54530,0,3916909,3469,875159040,51198976,5699006,2246544,9,2,0,0,0,70403,125116
1778176762300,2512576512,61689856,813789184,291979264,943439872,1073737728,854647,49999,6,6180327,54530,0,3916909,3469,875159040,51223552,5699322,2246584,9,2,0,0,0,70403,125116
1778176762596,2512576512,61689856,813789184,291979264,943439872,1073737728,854647,50023,6,6181992,54530,0,3916909,3469,875159040,51223552,5700464,2247562,9,2,0,0,0,70403,125116
1778176762892,2512576512,61689856,813789184,291979264,943464448,1073737728,854647,50023,6,6183650,54530,0,3916909,3469,875159040,51223552,5700678,2247602,9,2,0,0,0,70403,125119
1778176763188,2512576512,61689856,813789184,291979264,943464448,1073737728,854647,50023,6,6185308,54530,0,3916909,3469,875159040,51223552,5700876,2247642,9,2,0,0,0,70403,125119
1778176763483,2512576512,61689856,813789184,291979264,943464448,1073737728,854647,50023,6,6186969,54530,0,3916909,3469,875159040,51223552,5701732,2248272,9,2,0,0,0,70403,125119
1778176763779,2512576512,61689856,813793280,291979264,943464448,1073737728,854647,50023,6,6188628,54530,0,3916909,3469,875159040,51223552,5702048,2248528,9,2,0,0,0,70403,125119
1778176764075,2512576512,61689856,813793280,291979264,943464448,1073737728,854647,50023,6,6190286,54530,0,3916909,3469,875159040,51223552,5702246,2248568,9,2,0,0,0,70403,125119
1778176764371,2512576512,61689856,813793280,291979264,943464448,1073737728,854647,50023,6,6191944,54530,0,3916909,3469,875159040,51223552,5702514,2248654,9,2,0,0,0,70403,125119
1778176764667,2512576512,61689856,813793280,291979264,943464448,1073737728,854647,50023,6,6193604,54530,0,3916919,3469,875159040,51223552,5703512,2250322,9,2,0,0,0,70403,125119
1778176764963,2512576512,61689856,813793280,291979264,943464448,1073737728,854647,50023,6,6195262,54530,0,3916919,3469,875159040,51223552,5706874,2252518,9,2,0,0,0,70403,125119
1778176765259,2512576512,61689856,813801472,292003840,943501312,1073737728,854647,50023,6,6196919,54530,0,3916919,3469,875159040,51223552,5707174,2252734,9,2,0,0,0,70409,125121
1778176765554,2512576512,61689856,813801472,292003840,943501312,1073737728,854647,50023,6,6198584,54530,0,3916919,3469,875159040,51223552,5708332,2253576,9,2,0,0,0,70409,125121
1778176765847,2512576512,61689856,813805568,292003840,943501312,1073737728,854647,50023,6,6200242,54530,0,3916919,3469,875159040,51223552,5708546,2253616,9,2,0,0,0,70409,125121
1778176766143,2512576512,61693952,813801472,292003840,943501312,1073737728,854647,50055,6,6201902,54530,0,3916919,3469,875159040,51260416,5708744,2253656,9,2,0,0,0,70409,125121
1778176766434,2512576512,61698048,813797376,292003840,943501312,1073737728,854647,50059,6,6203558,54530,0,3916919,3469,875159040,51260416,5709012,2253742,9,2,0,0,0,70409,125121
1778176766730,2512576512,61698048,813805568,292003840,943501312,1073737728,854647,50059,6,6205218,54530,0,3916919,3469,875159040,51260416,5709900,2254502,9,2,0,0,0,70409,125121
1778176767025,2512576512,61698048,813805568,292003840,943501312,1073737728,854647,50059,6,6206890,54530,0,3916919,3469,875159040,51260416,5710098,2254542,9,2,0,0,0,70409,125121
1778176767322,2512576512,61698048,813805568,292003840,943501312,1073737728,854647,50059,6,6208548,54530,0,3916920,3469,875159040,51260416,5710296,2254582,9,2,0,0,0,70409,125121
1778176767619,2512576512,61698048,813809664,292003840,943501312,1073737728,854647,50059,6,6210208,54530,0,3916920,3469,875159040,51260416,5711348,2256296,9,2,0,0,0,70409,125121
1778176767910,2512576512,61698048,813809664,292003840,943501312,1073737728,854647,50091,6,6211867,54530,0,3916920,3469,875159040,51293184,5714828,2258668,9,2,0,0,0,70409,125121
