ms,MemFree,Buffers,Cached,Active,Inactive,SwapFree,pgpgin,pgpgout,pgalloc_dma,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,Disk_Read,Disk_Write,Net_Sent,Net_Received,Tcp_Listen,Tcp_Established,Tcp_Syn,Tcp_TimeWait,Tcp_Close,nr_active_file,nr_inactive_file
1778585210434,2663575552,52457472,715681792,302985216,803110912,1073737728,789315,36135,6,1463800,65105,0,761460,3008,808259072,37002240,319516,109841,7,2,0,0,0,73087,99954
1778585210729,2658689024,52461568,719036416,303288320,800497664,1073737728,792711,36135,6,1473779,65179,0,768660,3026,815144448,37002240,320940,110821,7,2,0,0,0,73161,100696
1778585211027,2640637952,52461568,731447296,303284224,818016256,1073737728,804743,36135,6,1475996,65179,0,770974,3026,827858432,37002240,322280,111077,7,2,0,0,0,73161,103711
1778585211328,2625941504,52461568,744218624,303284224,836362240,1073737728,817203,36135,6,1477725,65179,0,772586,3027,840224256,37002240,322478,111117,7,2,0,0,0,73161,106816
1778585211622,2612264960,52461568,756568064,303296512,854745088,1073737728,829107,36135,6,1479454,65179,0,774307,3027,852545024,37002240,322676,111157,7,2,0,0,0,73162,109813
1778585211917,2593181696,52461568,768905216,303296512,873287680,1073737728,841139,36135,6,1481693,65179,0,776855,3027,864603648,37002240,323866,111357,7,2,0,0,0,73162,112824
1778585212211,2576666624,52461568,780587008,303296512,890245120,1073737728,852531,36135,6,1483420,65179,0,778378,3027,875752960,37002240,324080,111397,7,2,0,0,0,73162,115667
1778585212510,2554990592,52486144,788361216,303321088,911941632,1073737728,860175,36135,6,1485127,65180,0,782001,3049,883830272,37002240,325398,112053,7,2,0,0,0,73168,117551
1778585212808,2543636480,52486144,798519296,303321088,922701824,1073737728,870099,36135,6,1486831,65180,0,782407,3134,893849088,37096448,325698,112229,7,2,0,0,0,73168,119993
1778585213109,2533314560,52494336,808058880,303321088,933007360,1073737728,879479,36227,6,1489029,65180,0,783728,3234,903302656,37096448,326936,112349,7,2,0,0,0,73168,122361
1778585213408,2519379968,52494336,815939584,303321088,946798592,1073737728,887083,36227,6,1490716,65180,0,785573,3300,910708224,37096448,327150,112389,7,2,0,0,0,73168,124285
1778585213711,2506477568,52498432,822538240,303333376,959901696,1073737728,893379,36227,6,1492400,65180,0,787532,3345,915447296,37096448,328286,113045,7,2,0,0,0,73171,125876
1778585214011,2494357504,52510720,824070144,304394240,964603904,1073737728,894983,36227,6,1498686,65511,0,794262,3363,916635136,37096448,330508,114165,7,2,0,0,0,73430,125973
1778585214309,2482970624,52514816,824401920,304959488,974704640,1073737728,895251,36227,6,1502024,65613,0,800069,3366,916741632,37096448,330856,114253,7,2,0,0,0,73568,125914
1778585214616,2474483712,52518912,824651776,305131520,984576000,1073737728,895255,36227,6,1503922,65613,0,803620,3366,916741632,37096448,331740,114413,7,2,0,0,0,73609,125922
1778585214907,2474483712,52518912,824651776,305131520,984576000,1073737728,895255,36227,6,1505629,65613,0,803621,3366,916741632,37096448,332056,114589,7,2,0,0,0,73609,125922
1778585215197,2474225664,52518912,824651776,305123328,984264704,1073737728,895255,36227,6,1507718,65614,0,804027,3366,916741632,37096448,332452,114629,7,2,0,0,0,73609,125922
1778585215487,2474225664,52518912,824651776,305127424,984285184,1073737728,895255,36227,6,1509417,65614,0,804027,3366,916741632,37096448,333604,115285,7,2,0,0,0,73610,125922
1778585215776,2474225664,52518912,824651776,305127424,984285184,1073737728,895255,36791,6,1511114,65614,0,804030,3366,916741632,38104064,333818,115325,7,2,0,0,0,73610,125922
1778585216067,2474225664,52518912,824655872,305127424,984285184,1073737728,895255,38527,6,1512817,65614,0,804032,3366,916741632,39451648,334150,115365,7,2,0,0,0,73610,125922
1778585216358,2474225664,52518912,824655872,305127424,984285184,1073737728,895255,38527,6,1514516,65614,0,804032,3366,916741632,39451648,334364,115405,7,2,0,0,0,73610,125922
1778585216648,2474225664,52518912,824664064,305127424,984285184,1073737728,895255,38527,6,1516213,65614,0,804032,3366,916741632,39451648,334578,115445,7,2,0,0,0,73610,125922
1778585216937,2474225664,52518912,824664064,305127424,984285184,1073737728,895255,38527,6,1517915,65614,0,804033,3366,916741632,39451648,335816,116237,7,2,0,0,0,73610,125922
1778585217227,2474225664,52518912,824664064,305127424,984285184,1073737728,895255,38527,6,1519615,65614,0,804033,3366,916741632,39451648,336132,116317,7,2,0,0,0,73610,125922
1778585217517,2474225664,52518912,824664064,305127424,983375872,1073737728,895255,38527,6,1521705,65614,0,804250,3366,916741632,39451648,336330,116357,7,2,0,0,0,73610,125922
1778585217814,2474225664,52518912,824664064,305127424,983375872,1073737728,895255,38527,6,1523389,65614,0,804250,3366,916741632,39451648,336544,116397,7,2,0,0,0,73610,125922
1778585218104,2474225664,52531200,824655872,305127424,983375872,1073737728,895255,38643,6,1525073,65614,0,804250,3366,916741632,39570432,336758,116437,7,2,0,0,0,73610,125922
1778585218393,2474225664,52531200,824655872,305127424,983375872,1073737728,895255,38643,6,1526759,65614,0,804250,3366,916741632,39570432,336972,116477,7,2,0,0,0,73610,125922
1778585218682,2474225664,52531200,824664064,305131520,983347200,1073737728,895255,38643,6,1528446,65614,0,804251,3366,916741632,39570432,338124,117133,7,2,0,0,0,73612,125922
1778585218971,2474225664,52531200,824664064,305131520,983347200,1073737728,895255,38643,6,1530132,65614,0,804251,3366,916741632,39570432,338440,117309,7,2,0,0,0,73612,125922
1778585219260,2474225664,52531200,824664064,305131520,983347200,1073737728,895255,38643,6,1531821,65614,0,804251,3366,916741632,39570432,338772,117349,7,2,0,0,0,73612,125922
1778585219550,2474225664,52531200,824668160,305131520,983347200,1073737728,895255,38643,6,1533506,65614,0,804251,3366,916741632,39570432,338986,117389,7,2,0,0,0,73612,125922
1778585219839,2474225664,52531200,824668160,305131520,983347200,1073737728,895255,38643,6,1535190,65614,0,804251,3366,916741632,39570432,340122,118045,7,2,0,0,0,73612,125922
1778585220128,2474225664,52531200,824668160,305131520,983347200,1073737728,895255,38643,6,1536877,65614,0,804252,3366,916741632,39570432,340438,118085,7,2,0,0,0,73612,125922
1778585220416,2474225664,52531200,824668160,305131520,983347200,1073737728,895255,38643,6,1538562,65614,0,804252,3366,916741632,39570432,340652,118165,7,2,0,0,0,73612,125922
1778585220705,2474225664,52531200,824668160,305131520,983347200,1073737728,895255,38643,6,1540262,65614,0,804252,3366,916741632,39570432,340850,118205,7,2,0,0,0,73612,125922
1778585220994,2474225664,52531200,824668160,305131520,983347200,1073737728,895255,38643,6,1541946,65614,0,804252,3366,916741632,39570432,341166,118381,7,2,0,0,0,73612,125922
1778585221285,2474225664,52531200,824668160,305131520,983347200,1073737728,895255,38643,6,1543633,65614,0,804252,3366,916741632,39570432,341364,118421,7,2,0,0,0,73612,125922
1778585221574,2474225664,52531200,824672256,305131520,983347200,1073737728,895255,38643,6,1545316,65614,0,804253,3366,916741632,39570432,342500,119077,7,2,0,0,0,73612,125922
1778585221863,2474225664,52531200,824672256,305131520,983347200,1073737728,895255,38643,6,1547001,65614,0,804253,3366,916741632,39570432,342832,119117,7,2,0,0,0,73612,125922
1778585222152,2474225664,52531200,824672256,305131520,983347200,1073737728,895255,38643,6,1548686,65614,0,804253,3366,916741632,39570432,343046,119157,7,2,0,0,0,73612,125922
1778585222441,2474225664,52531200,824672256,305131520,983347200,1073737728,895255,38643,6,1550371,65614,0,804253,3366,916741632,39570432,343260,119197,7,2,0,0,0,73612,125922
1778585222732,2474225664,52531200,824672256,305131520,983347200,1073737728,895255,38643,6,1552056,65614,0,804254,3366,916741632,39570432,344594,119853,7,2,0,0,0,73612,125922
1778585223021,2474225664,52531200,824672256,305131520,983347200,1073737728,895255,38643,6,1553740,65614,0,804255,3366,916741632,39570432,344910,120029,7,2,0,0,0,73612,125922
1778585223310,2474225664,52539392,824664064,305131520,983347200,1073737728,895255,38659,6,1555428,65614,0,804255,3366,916741632,39586816,345226,120109,7,2,0,0,0,73612,125922
1778585223598,2474225664,52539392,824676352,305131520,983347200,1073737728,895255,38659,6,1557113,65614,0,804255,3366,916741632,39586816,345424,120149,7,2,0,0,0,73612,125922
1778585223888,2473967616,52539392,824680448,305139712,983666688,1073737728,895255,38659,6,1559000,65614,0,804761,3366,916741632,39586816,345922,120570,7,2,0,0,0,73612,125925
1778585224178,2473967616,52539392,824680448,305139712,983666688,1073737728,895255,38659,6,1560691,65614,0,804762,3366,916741632,39586816,346120,120610,7,2,0,0,0,73612,125925
1778585224469,2473967616,52539392,824680448,305139712,983666688,1073737728,895255,38659,6,1562386,65614,0,804762,3366,916741632,39586816,347256,121435,7,2,0,0,0,73612,125925
1778585224758,2473709568,52539392,824680448,305139712,983666688,1073737728,895255,38659,6,1564582,65614,0,805563,3366,916741632,39586816,349358,121595,7,2,0,0,0,73612,125925
1778585225047,2473709568,52539392,824680448,305139712,983666688,1073737728,895255,38659,6,1566275,65614,0,805573,3366,916741632,39586816,349792,121811,7,2,0,0,0,73612,125925
1778585225337,2473709568,52539392,824680448,305139712,983666688,1073737728,895255,38659,6,1567967,65614,0,805574,3366,916741632,39586816,350006,121851,7,2,0,0,0,73612,125925
1778585225626,2473709568,52539392,824680448,305152000,983699456,1073737728,895255,38659,6,1569656,65614,0,805574,3366,916741632,39586816,350204,121891,7,2,0,0,0,73615,125928
1778585225918,2473451520,52539392,824680448,305152000,983678976,1073737728,895255,38659,6,1571873,65614,0,806370,3366,916741632,39586816,352348,122635,7,2,0,0,0,73615,125928
1778585226207,2473451520,52539392,824680448,305152000,983678976,1073737728,895255,38659,6,1573562,65614,0,806371,3366,916741632,39586816,352616,122675,7,2,0,0,0,73615,125928
1778585226497,2473451520,52539392,824680448,305152000,983678976,1073737728,895255,38659,6,1575257,65614,0,806372,3366,916741632,39586816,353018,122675,7,2,0,0,0,73615,125928
1778585226786,2473193472,52539392,824680448,305152000,983527424,1073737728,895255,38659,6,1577353,65614,0,806772,3366,916741632,39586816,353398,122767,7,2,0,0,0,73615,125928
1778585227076,2473193472,52539392,824680448,305152000,983527424,1073737728,895255,38659,6,1579038,65614,0,806787,3366,916741632,39586816,353752,122983,7,2,0,0,0,73615,125928
1778585227364,2473193472,52539392,824680448,305152000,983527424,1073737728,895255,38659,6,1580721,65614,0,806788,3366,916741632,39586816,353950,123023,7,2,0,0,0,73615,125928
1778585227663,2473193472,52539392,824684544,305143808,983388160,1073737728,895255,38659,6,1582403,65614,0,806788,3366,916741632,39586816,355086,123679,7,2,0,0,0,73615,125929
1778585227968,2473193472,52539392,824684544,305143808,983388160,1073737728,895255,38659,6,1584089,65614,0,806788,3366,916741632,39586816,355386,123719,7,2,0,0,0,73615,125929
1778585228260,2472935424,52551680,824688640,305143808,984150016,1073737728,895387,38739,6,1586000,65614,0,807814,3366,917824000,39672832,355600,123799,7,2,0,0,0,73615,125930
1778585228553,2469679104,52617216,827998208,305434624,987910144,1073737728,897402,38743,6,1587887,65672,0,808212,3369,919128576,39971840,355798,123839,7,2,0,0,0,73685,126531
1778585228850,2468933632,52781056,828182528,305594368,988762112,1073737728,897586,39035,6,1589605,65675,0,808414,3369,919128576,39971840,360862,128199,7,2,0,0,0,73724,126555
1778585229140,2468933632,52781056,828186624,305610752,988790784,1073737728,897586,39035,6,1591306,65676,0,808428,3369,919128576,39971840,361280,128415,7,2,0,0,0,73728,126554
1778585229430,2468933632,52781056,828190720,305610752,988790784,1073737728,897586,39035,6,1593004,65676,0,808428,3369,919128576,39971840,361478,128455,7,2,0,0,0,73728,126554
1778585229721,2468933632,52781056,828190720,305610752,988790784,1073737728,897586,39035,6,1594705,65676,0,808428,3369,919128576,39971840,361778,128495,7,2,0,0,0,73728,126554
1778585230011,2468933632,52781056,828190720,305610752,988790784,1073737728,897586,39035,6,1596403,65676,0,808428,3369,919128576,39971840,361992,128535,7,2,0,0,0,73728,126554
1778585230300,2468933632,52781056,828190720,305610752,988790784,1073737728,897586,39035,6,1598106,65679,0,808430,3369,919128576,39971840,362296,128651,7,2,0,0,0,73728,126554
1778585230591,2468417536,52781056,828198912,305639424,989147136,1073737728,897586,39035,6,1599996,65679,0,808929,3369,919128576,39971840,363716,129539,7,2,0,0,0,73733,126553
1778585230881,2468417536,52781056,828219392,305639424,989147136,1073737728,897586,39035,6,1601702,65679,0,808931,3369,919128576,39971840,363914,129579,7,2,0,0,0,73733,126553
1778585231178,2468417536,52781056,828219392,305639424,989147136,1073737728,897586,39035,6,1603414,65679,0,808942,3369,919128576,39971840,364316,129755,7,2,0,0,0,73733,126553
1778585231479,2468159488,52781056,828219392,305639424,989147136,1073737728,897586,39035,6,1605612,65679,0,809736,3369,919128576,39971840,365586,129915,7,2,0,0,0,73733,126553
1778585231781,2468159488,52781056,828219392,305639424,989147136,1073737728,897586,39035,6,1607318,65679,0,809737,3369,919128576,39971840,366738,130571,7,2,0,0,0,73733,126553
1778585232071,2468159488,52781056,828223488,305639424,989147136,1073737728,897586,39035,6,1609029,65679,0,809739,3369,919128576,39971840,366936,130611,7,2,0,0,0,73733,126553
1778585232361,2467901440,52781056,828227584,305639424,989147136,1073737728,897586,39035,6,1610772,65679,0,809806,3369,919128576,39971840,367268,130651,7,2,0,0,0,73733,126553
1778585232652,2466897920,52781056,828227584,305639424,989204480,1073737728,897586,39035,6,1612964,65679,0,810531,3369,919128576,39971840,368474,130771,7,2,0,0,0,73733,126555
1778585232942,2466897920,52781056,828227584,305639424,989204480,1073737728,897586,39035,6,1614669,65679,0,810531,3369,919128576,39971840,368688,130811,7,2,0,0,0,73733,126555
1778585233232,2466897920,52781056,828227584,305639424,989220864,1073737728,897586,39039,6,1616379,65679,0,810547,3369,919128576,39975936,369004,131027,7,2,0,0,0,73733,126555
1778585233523,2466152448,52781056,828227584,305639424,989265920,1073737728,897586,39039,6,1618576,65679,0,811343,3369,919128576,39975936,371132,131803,7,2,0,0,0,73733,126557
1778585233813,2466152448,52789248,828227584,305639424,989265920,1073737728,897586,39071,6,1620290,65692,0,811344,3369,919128576,40008704,371506,131871,7,2,0,0,0,73733,126557
1778585234104,2466152448,52789248,828227584,305639424,989265920,1073737728,897586,39071,6,1621994,65692,0,811344,3369,919128576,40008704,371704,131911,7,2,0,0,0,73733,126557
1778585234393,2466152448,52789248,828227584,305692672,989147136,1073737728,897586,39071,6,1623702,65692,0,811344,3369,919128576,40008704,371918,131951,7,2,0,0,0,73746,126544
1778585234685,2466152448,52789248,828248064,305696768,989265920,1073737728,897586,39071,6,1625895,65707,0,812135,3369,919128576,40008704,373226,132247,7,2,0,0,0,73746,126544
1778585234983,2466152448,52789248,828248064,305696768,989265920,1073737728,897586,39071,6,1627606,65707,0,812135,3369,919128576,40008704,374378,132903,7,2,0,0,0,73746,126544
1778585235274,2466152448,52789248,828248064,305696768,989265920,1073737728,897586,39071,6,1629315,65707,0,812135,3369,919128576,40008704,374812,133079,7,2,0,0,0,73746,126544
1778585235564,2465894400,52789248,828248064,305762304,989024256,1073737728,897586,39303,6,1631531,65707,0,812928,3369,919128576,40246272,376076,133365,7,2,0,0,0,73763,126529
1778585235854,2465894400,52789248,828248064,305762304,989024256,1073737728,897586,39303,6,1633235,65707,0,812928,3369,919128576,40246272,376290,133405,7,2,0,0,0,73763,126529
1778585236144,2465894400,52789248,828248064,305762304,989024256,1073737728,897586,39303,6,1634944,65707,0,812928,3369,919128576,40246272,376488,133445,7,2,0,0,0,73763,126529
1778585236434,2465894400,52789248,828248064,305762304,989069312,1073737728,897586,39303,6,1636651,65707,0,812928,3369,919128576,40246272,377640,134101,7,2,0,0,0,73763,126530
1778585236728,2465894400,52789248,828248064,305758208,989147136,1073737728,897586,39303,6,1638845,65707,0,813734,3369,919128576,40246272,378744,134261,7,2,0,0,0,73763,126530
1778585237018,2465894400,52789248,828248064,305758208,989147136,1073737728,897586,39303,6,1640553,65707,0,813734,3369,919128576,40246272,379076,134301,7,2,0,0,0,73763,126530
1778585237308,2465894400,52789248,828248064,305758208,989147136,1073737728,897586,39303,6,1642261,65707,0,813734,3369,919128576,40246272,379376,134477,7,2,0,0,0,73763,126530
1778585237598,2465378304,52789248,828252160,305762304,989171712,1073737728,897586,39303,6,1644482,65707,0,814538,3369,919128576,40246272,380534,134677,7,2,0,0,0,73763,126531
1778585237888,2465378304,52789248,828252160,305762304,989171712,1073737728,897586,39303,6,1646191,65714,0,814538,3369,919128576,40246272,381686,135293,7,2,0,0,0,73763,126531
1778585238177,2465378304,52789248,828252160,305762304,989171712,1073737728,897586,39303,6,1647900,65714,0,814538,3369,919128576,40246272,382082,135293,7,2,0,0,0,73763,126531
1778585238470,2465378304,52789248,828252160,305790976,989097984,1073737728,897586,39303,6,1649608,65714,0,814538,3369,919128576,40246272,382782,135293,7,2,0,0,0,73770,126524
1778585238762,2465378304,52797440,828243968,305795072,989216768,1073737728,897586,39387,6,1651843,65714,0,815346,3369,919128576,40332288,382782,135293,7,2,0,0,0,73770,126524
1778585239052,2465378304,52797440,828243968,305795072,989216768,1073737728,897586,39387,6,1653548,65714,0,815346,3369,919128576,40332288,383338,135381,7,2,0,0,0,73770,126524
1778585239342,2465378304,52797440,828243968,305795072,989216768,1073737728,897586,39387,6,1655255,65714,0,815346,3369,919128576,40332288,383338,135381,7,2,0,0,0,73770,126524
1778585239632,2465132544,52797440,828252160,305795072,988807168,1073737728,897586,39387,6,1657331,65714,0,815753,3369,919128576,40332288,386014,136529,7,2,0,0,0,73772,126524
1778585239923,2465132544,52797440,828256256,305795072,988807168,1073737728,897586,39387,6,1659028,65714,0,815753,3369,919128576,40332288,386212,136569,7,2,0,0,0,73772,126524
1778585240213,2465132544,52797440,828256256,305795072,988807168,1073737728,897586,39387,6,1660732,65714,0,815753,3369,919128576,40332288,386528,136609,7,2,0,0,0,73772,126524
1778585240502,2465132544,52797440,828256256,305790976,988745728,1073737728,897586,39387,6,1662430,65714,0,815753,3369,919128576,40332288,386726,136649,7,2,0,0,0,73772,126524
1778585240792,2465132544,52797440,828256256,305790976,988745728,1073737728,897586,39387,6,1664126,65714,0,815753,3369,919128576,40332288,387862,137265,7,2,0,0,0,73772,126524
1778585241081,2465132544,52797440,828256256,305790976,988745728,1073737728,897586,39387,6,1665823,65714,0,815755,3369,919128576,40332288,388060,137345,7,2,0,0,0,73772,126524
1778585241371,2465132544,52797440,828256256,305790976,988745728,1073737728,897586,39387,6,1667533,65714,0,815755,3369,919128576,40332288,388478,137561,7,2,0,0,0,73772,126524
1778585241673,2465132544,52797440,828260352,305790976,988745728,1073737728,897586,39387,6,1669229,65714,0,815756,3369,919128576,40332288,388676,137601,7,2,0,0,0,73772,126524
1778585241962,2465132544,52797440,828260352,305790976,988745728,1073737728,897586,39387,6,1670928,65714,0,815756,3369,919128576,40332288,388874,137641,7,2,0,0,0,73772,126524
1778585242251,2465132544,52797440,828260352,305790976,988745728,1073737728,897586,39387,6,1672624,65714,0,815756,3369,919128576,40332288,389072,137681,7,2,0,0,0,73772,126524
1778585242540,2465132544,52797440,828260352,305790976,988745728,1073737728,897586,39387,6,1674323,65714,0,815756,3369,919128576,40332288,390224,138337,7,2,0,0,0,73772,126524
1778585242829,2465132544,52797440,828260352,305790976,988745728,1073737728,897586,39387,6,1676020,65714,0,815756,3369,919128576,40332288,390422,138377,7,2,0,0,0,73772,126524
1778585243119,2465132544,52797440,828268544,305790976,988745728,1073737728,897586,39387,6,1677717,65714,0,815758,3369,919128576,40332288,390636,138417,7,2,0,0,0,73772,126524
1778585243410,2465132544,52797440,828268544,305790976,988745728,1073737728,897586,39387,6,1679421,65714,0,815758,3369,919128576,40332288,391054,138633,7,2,0,0,0,73772,126524
1778585243699,2465132544,52797440,828272640,305790976,988745728,1073737728,897586,39387,6,1681116,65714,0,815758,3369,919128576,40332288,392190,139289,7,2,0,0,0,73772,126524
1778585243988,2465132544,52805632,828272640,305790976,988745728,1073737728,897586,39403,6,1682815,65714,0,815758,3369,919128576,40348672,392404,139329,7,2,0,0,0,73772,126524
1778585244277,2465132544,52805632,828272640,305790976,988745728,1073737728,897586,39403,6,1684517,65714,0,815758,3369,919128576,40348672,392704,139409,7,2,0,0,0,73772,126524
1778585244567,2465132544,52805632,828272640,305790976,988745728,1073737728,897586,39403,6,1686229,65714,0,815758,3369,919128576,40348672,392918,139449,7,2,0,0,0,73772,126524
1778585244856,2465132544,52805632,828272640,305790976,988745728,1073737728,897586,39403,6,1687928,65714,0,815758,3369,919128576,40348672,393132,139489,7,2,0,0,0,73772,126524
1778585245152,2465132544,52805632,828272640,305790976,988745728,1073737728,897586,39403,6,1689625,65714,0,815758,3369,919128576,40348672,393346,139529,7,2,0,0,0,73772,126524
1778585245440,2465132544,52805632,828276736,305790976,988745728,1073737728,897586,39403,6,1691324,65714,0,815758,3369,919128576,40348672,394600,140321,7,2,0,0,0,73772,126524
1778585245730,2465132544,52805632,828276736,305790976,988745728,1073737728,897586,39475,6,1693021,65714,0,815758,3369,919128576,40422400,394798,140361,7,2,0,0,0,73772,126524
1778585246019,2465132544,52805632,828276736,305790976,988745728,1073737728,897586,39475,6,1694721,65714,0,815758,3369,919128576,40422400,395130,140401,7,2,0,0,0,73772,126524
1778585246308,2465132544,52805632,828276736,305790976,988745728,1073737728,897586,39475,6,1696419,65714,0,815758,3369,919128576,40422400,395344,140441,7,2,0,0,0,73772,126524
1778585246597,2465132544,52805632,828276736,305799168,988766208,1073737728,897586,39475,6,1698115,65714,0,815758,3369,919128576,40623104,395558,140441,7,2,0,0,0,73774,126526
1778585246889,2465132544,52805632,828276736,305799168,988766208,1073737728,897586,39803,6,1699813,65714,0,815758,3369,919128576,40758272,396710,141137,7,2,0,0,0,73774,126526
1778585247178,2465132544,52805632,828276736,305799168,988766208,1073737728,897586,39803,6,1701512,65714,0,815758,3369,919128576,40758272,396924,141177,7,2,0,0,0,73774,126526
1778585247468,2465132544,52805632,828276736,305799168,988782592,1073737728,897586,39803,6,1703211,65714,0,815758,3369,919128576,40758272,397358,141433,7,2,0,0,0,73774,126530
1778585247757,2465132544,52805632,828276736,305799168,988782592,1073737728,897586,39803,6,1704908,65714,0,815758,3369,919128576,40758272,397572,141473,7,2,0,0,0,73774,126530
1778585248046,2465132544,52805632,828280832,305799168,988782592,1073737728,897586,39803,6,1706604,65714,0,815758,3369,919128576,40758272,397786,141513,7,2,0,0,0,73774,126530
1778585248341,2465132544,52805632,828280832,305799168,988782592,1073737728,897586,39803,6,1708302,65714,0,815758,3369,919128576,40758272,398000,141553,7,2,0,0,0,73774,126530
1778585248637,2465132544,52805632,828280832,305799168,988782592,1073737728,897586,39803,6,1710001,65714,0,815759,3369,919128576,40758272,399152,142209,7,2,0,0,0,73774,126530
1778585248927,2464874496,52805632,828280832,305799168,988782592,1073737728,897670,39803,6,1711698,65714,0,815759,3369,919214592,40803328,399366,142249,7,2,0,0,0,73774,126530
1778585249216,2464874496,52813824,828272640,305799168,988782592,1073737728,897670,39871,6,1713400,65714,0,815759,3369,919214592,40827904,399682,142329,7,2,0,0,0,73774,126530
